"Match","Date","Tournament","Radiant","Dire","Winner","Round","Game","Time","Score"
"1777795397","09/07/15","NanYang Americas Qualifiers","ROOT 2","DC","DIRE","UB Quarterfinals","3","36.18","8 - 28"
"1777738840","09/07/15","NanYang Americas Qualifiers","DC","ROOT 2","DIRE","UB Quarterfinals","2","49.48","20 - 36"
"1777695471","09/07/15","The Defense 5 Qualifiers","LD","nt123","DIRE","Group Stage","2","31.82","10 - 21"
"1777684592","09/07/15","NanYang Americas Qualifiers","ROOT 2","DC","DIRE","UB Quarterfinals","1","44.65","13 - 27"
"1777593429","09/07/15","The Defense 5 Qualifiers","nt123","LD","RADIANT","Group Stage","1","43.80","35 - 27"
"1777458846","09/07/15","The Defense 5 Qualifiers","Liquid","DB  3","DIRE","Group Stage","2","58.58","21 - 46"
"1777365288","09/07/15","The Defense 5 Qualifiers","DB  3","Liquid","DIRE","Group Stage","1","28.18","9 - 34"
"1775199198","09/06/15","ESL One NY 2015 Europe Qualifiers","Vega","NiP 2","RADIANT","Finals","4","45.02","39 - 23"
"1775148266","09/06/15","ESL One NY 2015 Europe Qualifiers","Vega","NiP 2","DIRE","Finals","3","13.97","4 - 15"
"1775030176","09/06/15","ESL One NY 2015 Europe Qualifiers","Vega","NiP 2","RADIANT","Finals","2","38.27","26 - 18"
"1774890320","09/06/15","ESL One NY 2015 Europe Qualifiers","Vega","NiP 2","RADIANT","Finals","1","44.37","32 - 21"
"1774633996","09/06/15","ESL One NY 2015 SEA Qualifiers","MVP Phoenix","Fnatic.MY","DIRE","Finals","5","47.02","24 - 30"
"1774463977","09/06/15","ESL One NY 2015 SEA Qualifiers","MVP Phoenix","Fnatic.MY","RADIANT","Finals","4","34.83","39 - 34"
"1774300081","09/06/15","ESL One NY 2015 SEA Qualifiers","MVP Phoenix","Fnatic.MY","DIRE","Finals","3","35.55","15 - 39"
"1774116161","09/06/15","ESL One NY 2015 SEA Qualifiers","Fnatic.MY","MVP Phoenix","RADIANT","Finals","2","42.47","35 - 19"
"1773960705","09/06/15","ESL One NY 2015 SEA Qualifiers","MVP Phoenix","Fnatic.MY","RADIANT","Finals","1","36.22","33 - 21"
"1772612738","09/05/15","ESL One NY 2015 Europe Qualifiers","Empire","NiP 2","DIRE","Semifinals","3","38.15","4 - 27"
"1772477187","09/05/15","ESL One NY 2015 Europe Qualifiers","Empire","NiP 2","RADIANT","Semifinals","2","56.02","46 - 32"
"1772390147","09/05/15","ESL One NY 2015 Europe Qualifiers","Empire","NiP 2","DIRE","Semifinals","1","23.52","6 - 25"
"1772226028","09/05/15","ESL One NY 2015 Europe Qualifiers","NaVi","Vega","DIRE","Semifinals","3","55.00","26 - 34"
"1772106870","09/05/15","ESL One NY 2015 Europe Qualifiers","NaVi","Vega","DIRE","Semifinals","2","28.75","10 - 26"
"1771983453","09/05/15","ESL One NY 2015 Europe Qualifiers","Vega","NaVi","DIRE","Semifinals","1","20.40","7 - 19"
"1771793409","09/05/15","ESL One NY 2015 SEA Qualifiers","Mineski","Fnatic.MY","DIRE","Semifinals","2","36.88","28 - 20"
"1771557569","09/05/15","ESL One NY 2015 SEA Qualifiers","Mineski","Fnatic.MY","DIRE","Semifinals","1","59.08","21 - 37"
"1771383923","09/05/15","ESL One NY 2015 SEA Qualifiers","TNC","MVP Phoenix","DIRE","Semifinals","3","33.40","29 - 31"
"1771217486","09/05/15","ESL One NY 2015 SEA Qualifiers","TNC","MVP Phoenix","DIRE","Semifinals","2","48.52","40 - 44"
"1771052100","09/05/15","ESL One NY 2015 SEA Qualifiers","MVP Phoenix","TNC","DIRE","Semifinals","1","45.37","12 - 29"
"1769824206","09/04/15","ESL One NY 2015 Europe Qualifiers","Empire","Liquid","RADIANT","Quarterfinals","2","43.37","29 - 22"
"1769712210","09/04/15","ESL One NY 2015 Europe Qualifiers","Empire","Liquid","RADIANT","Quarterfinals","1","39.05","31 - 20"
"1769698151","09/04/15","ESL One NY 2015 Europe Qualifiers","NaVi","nt123","RADIANT","Quarterfinals","3","46.07","40 - 22"
"1769584726","09/04/15","ESL One NY 2015 Europe Qualifiers","NaVi","nt123","DIRE","Quarterfinals","2","36.65","12 - 39"
"1769350086","09/04/15","ESL One NY 2015 SEA Qualifiers","Mineski","SiG.Tr","RADIANT","Quarterfinals","3","27.18","22 - 6"
"1769184052","09/04/15","ESL One NY 2015 SEA Qualifiers","Mineski","SiG.Tr","RADIANT","Quarterfinals","2","35.23","29 - 12"
"1768858864","09/04/15","ESL One NY 2015 SEA Qualifiers","SiG.Tr","Mineski","RADIANT","Quarterfinals","1","79.22","44 - 38"
"1768729786","09/04/15","ESL One NY 2015 SEA Qualifiers","TNC","123","RADIANT","Quarterfinals","3","26.53","26 - 9"
"1768618833","09/04/15","ESL One NY 2015 SEA Qualifiers","123","TNC","RADIANT","Quarterfinals","2","28.42","29 - 10"
"1768417909","09/04/15","ESL One NY 2015 SEA Qualifiers","TNC","123","RADIANT","Quarterfinals","1","46.23","33 - 16"
"1767403856","09/03/15","ESL One NY 2015 Europe Qualifiers","Alliance","NiP 2","DIRE","Quarterfinals","3","37.53","10 - 26"
"1767360744","09/03/15","ESL One NY 2015 Europe Qualifiers","NiP 2","Alliance","RADIANT","Quarterfinals","2","31.73","28 - 17"
"1767251838","09/03/15","ESL One NY 2015 Europe Qualifiers","Alliance","NiP 2","RADIANT","Quarterfinals","1","29.50","20 - 2"
"1767152194","09/03/15","ESL One NY 2015 Europe Qualifiers","Vega","MFF","RADIANT","Quarterfinals","3","38.70","23 - 25"
"1766981108","09/03/15","ESL One NY 2015 Europe Qualifiers","Vega","MFF","DIRE","Quarterfinals","2","64.12","40 - 49"
"1766764071","09/03/15","ESL One NY 2015 Europe Qualifiers","MFF","Vega","DIRE","Quarterfinals","1","61.47","21 - 37"
"1766558000","09/03/15","ESL One NY 2015 SEA Qualifiers","MVP Phoenix","First Departure","RADIANT","Quarterfinals","3","26.20","27 - 7"
"1766406140","09/03/15","ESL One NY 2015 SEA Qualifiers","First Departure","MVP Phoenix","RADIANT","Quarterfinals","2","37.20","31 - 23"
"1766274149","09/03/15","ESL One NY 2015 SEA Qualifiers","First Departure","MVP Phoenix","DIRE","Quarterfinals","1","31.23","7 - 30"
"1766082945","09/03/15","ESL One NY 2015 SEA Qualifiers","IAP","Fnatic.MY","DIRE","Quarterfinals","2","36.60","18 - 47"
"1765947873","09/03/15","ESL One NY 2015 SEA Qualifiers","Fnatic.MY","IAP","RADIANT","Quarterfinals","1","44.88","34 - 18"
"1764974176","09/02/15","ESL One NY 2015 Europe Qualifiers","GB","Liquid","DIRE","Round of 16","2","40.92","16 - 27"
"1764905339","09/02/15","ESL One NY 2015 Europe Qualifiers","Liquid","GB","RADIANT","Round of 16","1","29.65","28 - 10"
"1764695883","09/02/15","ESL One NY 2015 Europe Qualifiers","Vega","EED","RADIANT","Round of 16","3","47.55","24 - 10"
"1764588508","09/02/15","ESL One NY 2015 Europe Qualifiers","EED","Vega","DIRE","Round of 16","2","30.08","8 - 23"
"1764443522","09/02/15","ESL One NY 2015 Europe Qualifiers","Vega","EED","DIRE","Round of 16","1","43.22","13 - 32"
"1764121724","09/02/15","ESL One NY 2015 SEA Qualifiers","SiG.Tr","bT","RADIANT","Round of 16","2","39.57","45 - 21"
"1764033191","09/02/15","ESL One NY 2015 SEA Qualifiers","bT","SiG.Tr","DIRE","Round of 16","1","20.38","6 - 32"
"1763775650","09/02/15","ESL One NY 2015 SEA Qualifiers","TNC","B","RADIANT","Round of 16","2","33.02","40 - 13"
"1763711151","09/02/15","ESL One NY 2015 SEA Qualifiers","B","TNC","DIRE","Round of 16","1","19.97","4 - 17"
"1762740738","09/01/15","Hitbox European Championship 3","YeS","mYi","DIRE","Finals","2","36.23","19 - 33"
"1762586706","09/01/15","Hitbox European Championship 3","mYi","YeS","RADIANT","Finals","1","57.92","43 - 41"
"1760503091","08/31/15","Hitbox European Championship 3","aSpera 2","YeS","DIRE","LB Finals","2","42.85","21 - 49"
"1760383696","08/31/15","Hitbox European Championship 3","YeS","aSpera 2","RADIANT","LB Finals","1","36.10","37 - 17"
"1760128966","08/31/15","Hitbox European Championship 3","aSpera 2","ss.int","RADIANT","LB Semifinals","2","43.20","44 - 41"
"1760048837","08/31/15","Hitbox European Championship 3","ss.int","aSpera 2","DIRE","LB Semifinals","1","20.98","5 - 25"
"1754904823","08/29/15","Hitbox European Championship 3","ATN","aSpera 2","DIRE","LB Quarterfinals","2","20.90","8 - 38"
"1754790682","08/29/15","Hitbox European Championship 3","aSpera 2","ATN","DIRE","LB Quarterfinals","1","30.28","19 - 18"
"1754329291","08/29/15","Hitbox European Championship 3","mYi","YeS","RADIANT","UB Finals","2","49.58","41 - 29"
"1754149817","08/29/15","Hitbox European Championship 3","YeS","mYi","DIRE","UB Finals","1","39.05","26 - 34"
"1749255312","08/27/15","Hitbox European Championship 3","YeS","ss.int","RADIANT","UB Semifinals","1","38.30","26 - 27"
